date,shift,dispatcher,daily_ore_fed,warehouse_2_status,crushed_ore_sst,ore_to_int_bunkers,int_bunkers_status,processed_ore_mfc,processed_ore_moisture,dry_processed_ore,granodiorites,dikes,schists,pulp_density,cu_content_in_ores,adjusted_cu_content_in_ores,cu_content_in_waste,cu_metal_in_waste,cu_metal_in_concentrate,tech_extraction,load_extraction,extracted_cu_concentrate,cu_concentrate_moisture,cu_metal_in_concentrate_chem,liter_weight_in_thickener,timestamp,original_sheet
27.01.2025,2,Димитър Цончев,20160.0,2.0,13603.0,15817.0,6.5,15955.0,0.079,14695,0.421,0.317,0.262,0.41,0.00247,0.0025884489962572,0.00037,5.43715,30.664612,0.8516867631222669,0.8584645758379379,157.0,0.08,34.752264000000004,1.6,2025-01-27 14:00:00,Януари 
27.01.2025,3,Георги Томов,17225.0,1.0,14887.0,16620.0,6.5,16209.0,0.08,14912,0.56,0.26,0.18,0.4,0.00246,0.0029367615611587,0.00035,5.2192,37.327035200000005,0.8592455202118561,0.8823334289118208,206.0,0.083,37.2703646,1.55,2025-01-27 22:00:00,Януари 
28.01.2025,1,Цвета Владова,5100.0,0.0,13416.0,14811.0,6.3,15564.0,0.082,14288,0.47,0.392,0.138,0.42,0.00256,0.0023734458146696,0.00034,4.85792,28.5680682,0.8685824836771386,0.8581034722649672,147.0,0.082,30.2818824,1.5,2025-01-28 06:00:00,Януари 
28.01.2025,2,Димитър Цончев,19975.0,3.0,14343.0,15977.0,6.0,15235.0,0.087,13910,0.518,0.345,0.137,0.42,0.00232,0.002465879115744,0.00033,4.5903,28.406403,0.8591282454287444,0.8674957683594702,149.0,0.079,32.08414020000001,1.55,2025-01-28 14:00:00,Януари 
28.01.2025,3,Николинка Мутафова,22055.0,1.0,15853.0,18050.0,5.8,15431.0,0.081,14181,0.511,0.374,0.115,0.41,0.00242,0.0026050148085466,0.00033,4.67973,31.702188,0.8649627470309743,0.8746392070440266,161.0,0.085,32.8954395,1.57,2025-01-28 22:00:00,Януари 
29.01.2025,1,Цвета Владова,5500.0,0.0,11325.0,13200.0,6.2,15541.0,0.077,14344,0.496,0.4,0.104,0.42,0.0025,0.00033,0.00033,4.73352,31.0923522,0.8693622485375945,0.0,161.0,0.083,34.3108388,1.52,2025-01-29 06:00:00,Януари 
29.01.2025,2,Георги Томов,23645.0,3.0,18296.0,18972.0,4.7,15549.0,0.067,14507,0.557,0.288,0.155,0.43,0.00254,0.00034,0.00034,4.93238,30.378264,0.8675278199657407,0.0,155.0,0.079,34.289750999999995,1.55,2025-01-29 14:00:00,Януари 
29.01.2025,3,Димитър Цончев,21985.0,0.0,16895.0,18473.0,3.8,15698.0,0.072,14568,0.546,0.311,0.143,0.42,0.00253,0.00034,0.00034,4.95312,34.818153,0.8669586113622716,0.0,173.0,0.081,35.613088,1.55,2025-01-29 22:00:00,Януари 
30.01.2025,1,Юлияна Цветкова,4086.0,0.0,13321.0,14969.0,4.5,16419.0,0.077,15155,0.565,0.369,0.066,0.43,0.00258,0.00033,0.00033,5.00115,34.114234,0.8734721898714003,0.0,178.0,0.083,36.4157206,1.58,2025-01-30 06:00:00,Януари 
30.01.2025,2,Цвета Владова,19929.0,5.0,17030.0,17586.0,3.9,17013.0,0.078,15686,0.566,0.276,0.158,0.41,0.00263,0.00033,0.00033,5.17638,39.155454,0.8758325190428529,0.0,193.0,0.082,40.6437156,1.6,2025-01-30 14:00:00,Януари 
30.01.2025,3,Георги Томов,22160.0,1.0,16958.0,18608.0,3.3,17080.0,0.078,15748,0.686,0.231,0.083,0.41,0.00252,0.00032,0.00032,5.03936,35.3072448,0.8742829497546477,0.0,174.0,0.081,38.1055998,1.55,2025-01-30 22:00:00,Януари 
31.01.2025,1,Димитър Цончев,7300.0,0.0,9469.0,11232.0,5.3,17048.0,0.078,15718,0.588,0.31,0.102,0.41,0.00251,0.00031,0.00031,4.87258,34.782393899999995,0.8777404716653365,0.0,173.0,0.079,38.4470529,1.6,2025-01-31 06:00:00,Януари 
31.01.2025,2,Цвета Владова,20595.0,3.0,17070.0,17884.0,5.1,16821.0,0.07,15644,0.664,0.221,0.115,0.42,0.00264,0.0002999999999999,0.0003,4.693199999999999,34.530496,0.887598699489085,0.0,176.0,0.09,37.989952,1.55,2025-01-31 14:00:00,Януари 
31.01.2025,3,Георги Томов,16935.0,3.0,17403.0,18298.0,3.9,16847.0,0.08,15499,0.688,0.258,0.054,0.4,0.00258,0.00031,0.00031,4.80469,34.088691,0.8811794293551127,0.0,182.0,0.085,39.084591,1.55,2025-01-31 22:00:00,Януари 
01.02.2025,1,Димитър Цончев,16541.0,0.0,15138.0,17610.0,4.0,16767.0,0.083,15375,0.538,0.37,0.092,0.39,0.0025,0.00032,0.00032,4.920000000000001,32.6451552,0.8733144902958356,0.0,168.0,0.086,34.3495824,1.6,2025-02-01 06:00:00,Февруари
01.02.2025,2,Иванка Копаранска,20564.0,3.0,16070.0,17148.0,3.3,16852.0,0.081,15487,0.558,0.354,0.088,0.41,0.00252,0.00032,0.00032,4.95584,34.7660472,0.8743649413921771,0.0,183.0,0.084,35.5036104,1.6,2025-02-01 14:00:00,Февруари
01.02.2025,3,Георги Томов,17200.0,3.0,17570.0,18717.0,3.0,16820.0,0.083,15424,0.751,0.202,0.047,0.4,0.00255,0.00032,0.00032,4.9356800000000005,32.8325472,0.8758644516960622,0.0,174.0,0.088,34.9272288,1.55,2025-02-01 22:00:00,Февруари
02.02.2025,1,Димитър Цончев,16331.0,0.0,15019.0,16781.0,3.8,16801.0,0.076,15524,0.655,0.26,0.085,0.39,0.00242,0.00033,0.00033,5.12292,17.6119075,0.8650391297927843,0.0,95.0,0.089,19.2043355,1.5,2025-02-02 06:00:00,Февруари
02.02.2025,2,Иванка Копаранска,21629.0,1.0,14149.0,15917.0,3.1,16347.0,0.082,15007,0.631,0.275,0.094,0.4,0.0024,0.00032,0.00032,4.80224,32.59375800000001,0.8680486346422164,0.0,178.0,0.089,33.1937426,1.6,2025-02-02 14:00:00,Февруари
02.02.2025,3,Цвета Владова,12700.0,1.0,15465.0,17334.0,2.8,16541.0,0.079,15234,0.675,0.291,0.034,0.41,0.00257,0.00032,0.00032,4.87488,33.0584002,0.8768796359580444,0.0,179.0,0.083,35.1758449,1.6,2025-02-02 22:00:00,Февруари
03.02.2025,1,Георги Томов,5930.0,0.0,8195.0,9213.0,5.0,16450.0,0.079,15150,0.739,0.174,0.087,0.4,0.00244,0.00032,0.00032,4.848000000000001,31.237432,0.8702406794422234,0.0,170.0,0.084,35.037,1.55,2025-02-03 06:00:00,Февруари
03.02.2025,2,Иванка Копаранска,19670.0,1.0,14185.0,15917.0,5.1,16416.0,0.078,15136,0.685,0.251,0.064,0.4,0.00244,0.0003,0.0003,4.5408,31.1130396,0.8783787142040607,0.0,171.0,0.082,33.310731600000004,1.6,2025-02-03 14:00:00,Февруари
03.02.2025,3,Цвета Владова,13600.0,0.0,13578.0,15403.0,4.3,15201.0,0.083,13939,0.666,0.253,0.081,0.42,0.00245,0.0003,0.0003,4.181699999999999,32.516388,0.8788415366146458,0.0,173.0,0.08,34.489972,1.55,2025-02-03 22:00:00,Февруари
04.02.2025,1,Георги Томов,5056.0,0.0,9605.0,10565.0,5.0,11259.0,0.076,10403,0.604,0.292,0.104,0.4,0.00222,0.00029,0.00029,3.01687,22.1503184,0.8706655346930913,0.0,124.0,0.083,24.8110856,1.55,2025-02-04 06:00:00,Февруари
04.02.2025,2,Юлияна Цветкова,20228.0,3.0,13361.0,15061.0,5.0,14900.0,0.078,13738,0.636,0.212,0.152,0.41,0.00222,0.0003,0.0003,4.1214,23.403674,0.8662904662904662,0.0,140.0,0.083,26.407766,1.5,2025-02-04 14:00:00,Февруари
04.02.2025,3,Цвета Владова,19500.0,1.0,14199.0,16603.0,2.9,12558.0,0.08,11553,0.573,0.195,0.232,0.4,0.00208,0.0003,0.0003,3.4658999999999995,25.9809984,0.8570717714553331,0.0,144.0,0.086,27.205027200000004,1.55,2025-02-04 22:00:00,Февруари
05.02.2025,1,Иванка Копаранска,3277.0,0.0,9735.0,11110.0,4.9,15688.0,0.08,14433,0.553,0.234,0.213,0.4,0.00232,0.00034,0.00034,4.907220000000001,24.640957,0.8549237788306092,0.0,137.0,0.087,27.1801013,1.6,2025-02-05 06:00:00,Февруари
05.02.2025,2,Георги Томов,23634.0,2.0,17269.0,20331.0,3.5,15640.0,0.057,14749,0.61,0.226,0.164,0.4,0.00244,0.00034,0.00034,5.01466,30.615720300000003,0.862150542316788,0.0,171.0,0.087,33.67573110000001,1.7,2025-02-05 14:00:00,Февруари
05.02.2025,3,Димитър Цончев,19190.0,1.0,16905.0,19947.0,2.5,15449.0,0.072,14337,0.381,0.382,0.237,0.4,0.00232,0.0003399999999999,0.00034,4.87458,29.8066446,0.854923028930747,0.0,166.0,0.089,32.5589578,1.7,2025-02-05 22:00:00,Февруари
06.02.2025,1,Иванка Копаранска,4705.0,0.0,8765.0,10783.0,4.6,14752.0,0.074,13660,0.544,0.284,0.172,0.41,0.00224,0.00035,0.00035,4.781,24.820650500000003,0.8453245801119701,0.0,145.0,0.089,28.162654,1.75,2025-02-06 06:00:00,Февруари
06.02.2025,2,Юлияна Цветкова,19905.0,2.0,15585.0,18839.0,3.1,14599.0,0.077,13475,0.439,0.276,0.285,0.41,0.00227,0.0024899621372912,0.00034,4.5815,29.7946233,0.8516761209341621,0.864972372875252,163.0,0.081,30.0942173,1.68,2025-02-06 14:00:00,Февруари
06.02.2025,3,Димитър Цончев,19318.0,0.0,17632.0,20343.0,1.4,14349.0,0.085,13129,0.433,0.37,0.197,0.41,0.00229,0.0027025619011348,0.00034,4.46386,29.562246,0.8529857468620545,0.8756192627158834,162.0,0.083,30.9289428,1.65,2025-02-06 22:00:00,Февруари
07.02.2025,1,Иванка Копаранска,5307.0,0.0,6526.0,8525.0,4.1,15112.0,0.083,13858,0.471,0.368,0.161,0.41,0.00231,0.0024324189204791,0.00034,4.711720000000001,28.168657400000004,0.8542368833888269,0.8616157787714116,151.0,0.086,28.9277344,1.6,2025-02-07 06:00:00,Февруари
07.02.2025,2,Юлияна Цветкова,20085.0,2.0,16743.0,18340.0,2.7,16610.0,0.073,15397,0.609,0.26,0.131,0.41,0.00251,0.0026633149314801,0.00034,5.23498,32.102358,0.8659559778781536,0.873619848433779,170.0,0.093,35.15532,1.65,2025-02-07 14:00:00,Февруари
07.02.2025,3,Георги Томов,15400.0,3.0,15488.0,18425.0,1.4,13633.0,0.074,12624,0.518,0.39,0.092,0.4,0.0025,0.0030808514575411,0.00034,4.29216,30.698878,0.8654495213658345,0.8909648843602354,166.0,0.089,33.9199918,1.6,2025-02-07 22:00:00,Февруари
08.02.2025,1,Иванка Копаранска,11566.0,0.0,11518.0,13006.0,3.0,15763.0,0.078,14533,0.543,0.356,0.101,0.4,0.00253,0.0019463347416225,0.00035,5.08655,20.1490752,0.8631645990197945,0.821418314143641,111.0,0.096,22.3165056,1.6,2025-02-08 06:00:00,Февруари
08.02.2025,2,Димитър Цончев,20100.0,5.0,16162.0,18162.0,2.6,16958.0,0.088,15466,0.573,0.293,0.134,0.41,0.00264,0.0026310521660416,0.0004,6.1864,34.042736,0.8501355972173092,0.849597147761423,182.0,0.092,35.5630912,1.65,2025-02-08 14:00:00,Февруари
08.02.2025,3,Георги Томов,16574.0,3.0,15891.0,17838.0,2.1,16980.0,0.081,15605,0.648,0.258,0.094,0.41,0.00275,0.0025538743543735,0.00039,6.08595,30.6261189,0.8598040900498366,0.8487432776428558,163.0,0.091,33.7079925,1.55,2025-02-08 22:00:00,Февруари
09.02.2025,1,Цвета Владова,14572.0,0.0,13658.0,15536.0,2.5,16981.0,0.088,15487,0.692,0.225,0.083,0.4,0.00281,0.0030004872215406,0.00038,5.88506,36.305864,0.8663985419172319,0.8748261510704234,196.0,0.083,39.6129328,1.6,2025-02-09 06:00:00,Февруари
09.02.2025,2,Димитър Цончев,19000.0,5.0,15397.0,17935.0,2.3,16984.0,0.09,15455,0.53,0.342,0.128,0.4,0.00283,0.0034070732837269,0.00038,5.8729000000000005,44.28631,0.8673127133414403,0.8900102251320816,233.0,0.084,46.1217908,1.65,2025-02-09 14:00:00,Февруари
09.02.2025,3,Георги Томов,16288.0,1.0,15025.0,17280.0,2.4,16990.0,0.082,15597,0.495,0.419,0.086,0.4,0.00286,0.0027242974033467,0.00038,5.9268600000000005,32.6140947,0.8687131015924415,0.8619129871250013,171.0,0.087,36.0175761,1.55,2025-02-09 22:00:00,Февруари
10.02.2025,1,Цвета Владова,4839.0,1.0,9540.0,11209.0,3.9,16506.0,0.078,15219,0.647,0.281,0.072,0.4,0.00277,0.0032821023720349,0.00037,5.63103,37.9442008,0.8680464629679677,0.888687744711968,209.0,0.084,43.45778800000001,1.6,2025-02-10 06:00:00,Февруари
10.02.2025,2,Димитър Цончев,18400.0,5.0,13850.0,16209.0,4.3,16710.0,0.091,15189,0.522,0.358,0.12,0.4,0.00282,0.0039808685759431,0.00036,5.46804,54.5118012,0.8738152191507346,0.9110916051883844,279.0,0.084,55.074042000000006,1.7,2025-02-10 14:00:00,Февруари
10.02.2025,3,Иванка Копаранска,17101.0,1.0,14436.0,16653.0,3.7,16552.0,0.083,15178,0.718,0.175,0.107,0.41,0.00281,0.0032506638555804,0.00036,5.46408,37.185888000000006,0.8733512022303785,0.8905195322087128,190.0,0.088,42.28032,1.6,2025-02-10 22:00:00,Февруари
11.02.2025,1,Цвета Владова,3969.0,1.0,8727.0,10415.0,4.2,15085.0,0.087,13773,0.605,0.292,0.103,0.39,0.00268,0.0028071066869962,0.00037,5.09601,31.1178024,0.8634638159700709,0.8696141316188027,162.0,0.084,33.8185368,1.5,2025-02-11 06:00:00,Февруари
11.02.2025,2,Димитър Цончев,17200.0,7.0,13891.0,16320.0,4.6,15193.0,0.086,13886,0.604,0.34,0.056,0.4,0.0027,0.0028606839622641,0.00036,4.99896,31.683267,0.8681592039800995,0.8755293488000649,165.0,0.083,35.556675,1.5,2025-02-11 14:00:00,Февруари
11.02.2025,3,Иванка Копаранска,14656.0,3.0,14312.0,16768.0,4.2,15177.0,0.074,14054,0.575,0.327,0.098,0.4,0.00261,0.0027006526967411,0.00035,4.9189,30.460878,0.8673669456101853,0.8717607919518323,161.0,0.086,33.403958,1.55,2025-02-11 22:00:00,Февруари
12.02.2025,1,Цвета Владова,4490.0,5.0,9538.0,11535.0,5.2,15114.0,0.088,13784,0.582,0.328,0.09,0.4,0.00268,0.0028265805571677,0.00037,5.10008,29.904252000000003,0.8635418548297034,0.8705256136351434,164.0,0.086,33.8615064,1.5,2025-02-12 06:00:00,Февруари
12.02.2025,2,Георги Томов,21735.0,7.0,13525.0,15658.0,6.0,16075.0,0.084,14725,0.56,0.393,0.047,0.39,0.00282,0.0028299714499151,0.00036,5.301,33.4039552,0.8738587128708797,0.8741852124984855,176.0,0.084,37.5955712,1.52,2025-02-12 14:00:00,Февруари
12.02.2025,3,Иванка Копаранска,21105.0,1.0,14077.0,16715.0,5.1,17065.0,0.084,15632,0.51,0.398,0.092,0.4,0.00266,0.0029423025588536,0.00034,5.3148800000000005,37.108992,0.8735881286811447,0.8857462476943531,192.0,0.084,41.4530304,1.6,2025-02-12 22:00:00,Февруари
13.02.2025,1,Димитър Цончев,5700.0,0.0,14246.0,16882.0,5.4,16926.0,0.081,15555,0.685,0.255,0.06,0.41,0.00276,0.0029043659016393,0.00033,5.13315,36.019015200000005,0.881836545904208,0.887647118806979,189.0,0.082,40.5821178,1.55,2025-02-13 06:00:00,Февруари
13.02.2025,2,Георги Томов,19045.0,7.0,15251.0,17342.0,5.4,16998.0,0.076,15706,0.66,0.272,0.068,0.41,0.00279,0.002793561696167,0.00032,5.02592,35.4884112,0.8866551099274166,0.8866845402130615,184.0,0.082,39.8801232,1.55,2025-02-13 14:00:00,Февруари
13.02.2025,3,Иванка Копаранска,22775.0,1.0,15739.0,18148.0,5.2,17004.0,0.08,15644,0.619,0.316,0.065,0.4,0.00274,0.003020184799284,0.00033,5.16252,37.19827800000001,0.8809610676277531,0.8919872079312335,195.0,0.082,42.854994000000005,1.6,2025-02-13 22:00:00,Февруари
14.02.2025,1,Димитър Цончев,6400.0,0.0,11791.0,14218.0,5.8,16805.0,0.079,15477,0.652,0.271,0.077,0.41,0.0027,0.0027600938166311,0.00032,4.952640000000001,33.886908,0.8828515712137239,0.8852946982787954,180.0,0.087,38.356956,1.55,2025-02-14 06:00:00,Февруари
14.02.2025,2,Георги Томов,19425.0,7.0,17476.0,19444.0,5.3,17011.0,0.079,15667,0.711,0.203,0.086,0.41,0.00265,0.0027662425097338,0.00032,5.01344,35.0334348,0.8806172280674639,0.8855807887113033,186.0,0.083,38.9563608,1.55,2025-02-14 14:00:00,Февруари
14.02.2025,3,Цвета Владова,21755.0,2.0,16631.0,19253.0,4.8,17319.0,0.071,16089,0.718,0.223,0.059,0.41,0.00267,0.0026831372676984,0.00032,5.14848,35.13224,0.8815059757737341,0.8819904564556776,185.0,0.087,38.6961355,1.55,2025-02-14 22:00:00,Февруари
15.02.2025,1,Димитър Цончев,19400.0,0.0,16988.0,19854.0,3.9,17181.0,0.08,15807,0.591,0.328,0.081,0.38,0.0025,0.0029022827354969,0.00032,5.0582400000000005,36.261122,0.8733666372808306,0.890980510106488,194.0,0.086,40.8181432,1.55,2025-02-15 06:00:00,Февруари
15.02.2025,2,Георги Томов,18445.0,4.0,17360.0,20691.0,2.8,16363.0,0.079,15070,0.747,0.167,0.086,0.4,0.00278,0.0027434945985401,0.00033,4.9731,33.9511832,0.8827677312244497,0.8810876063502524,188.0,0.087,36.6116652,1.55,2025-02-15 14:00:00,Февруари
15.02.2025,3,Цвета Владова,16380.0,4.0,17578.0,19599.0,1.6,16267.0,0.078,14998,0.658,0.253,0.089,0.41,0.00257,0.0027985682490998,0.00033,4.94934,34.3541744,0.8729857037230283,0.8833880608834295,182.0,0.089,37.7862758,1.55,2025-02-15 22:00:00,Февруари
16.02.2025,1,Димитър Цончев,18800.0,1.0,15179.0,18399.0,1.8,16256.0,0.078,14988,0.684,0.265,0.051,0.37,0.00245,0.0026140772618094,0.00031,4.64628,31.252452,0.8747693806025939,0.8825983178326137,165.0,0.092,34.997952,1.55,2025-02-16 06:00:00,Февруари
16.02.2025,2,Иванка Копаранска,19915.0,2.0,13991.0,16858.0,1.7,16235.0,0.081,14920,0.721,0.22,0.059,0.4,0.00228,0.002570769839142,0.00031,4.6252,30.9799215,0.8653366615430651,0.8806301101197173,165.0,0.089,34.0162845,1.55,2025-02-16 14:00:00,Февруари
16.02.2025,3,Цвета Владова,17135.0,1.0,14183.0,16954.0,2.1,17171.0,0.072,15935,0.69,0.265,0.045,0.41,0.00231,0.0025040051459052,0.00031,4.93985,31.763004,0.8671409140728628,0.8774302368247895,174.0,0.09,35.07231,1.65,2025-02-16 22:00:00,Февруари
17.02.2025,1,Юлияна Цветкова,4226.0,0.0,10104.0,11747.0,4.0,17254.0,0.072,16012,0.712,0.193,0.095,0.4,0.00259,0.002415694229328,0.0003,4.803599999999999,31.478160000000003,0.8854347910141902,0.8769762249928567,164.0,0.086,33.951444,1.5,2025-02-17 06:00:00,Февруари
17.02.2025,2,Иванка Копаранска,20869.0,3.0,14124.0,16211.0,4.3,17136.0,0.081,15748,0.587,0.349,0.064,0.41,0.00257,0.0026893567437134,0.0003,4.724399999999999,33.929987000000004,0.884542427416941,0.8896044919297499,179.0,0.09,37.725324,1.6,2025-02-17 14:00:00,Февруари
17.02.2025,3,Цвета Владова,19975.0,1.0,14976.0,17354.0,4.3,17174.0,0.08,15800,0.506,0.396,0.098,0.42,0.00233,0.0025123890632911,0.0003,4.739999999999999,32.0441088,0.872558729665521,0.8818091505225027,176.0,0.086,35.4865984,1.55,2025-02-17 22:00:00,Февруари
18.02.2025,1,Георги Томов,4108.0,0.0,13509.0,16002.0,3.9,15640.0,0.076,14451,0.696,0.232,0.072,0.41,0.00232,0.0024055002975572,0.0003,4.335299999999999,28.3724112,0.8719607349609867,0.8764772241737514,152.0,0.093,31.115904800000003,1.5,2025-02-18 06:00:00,Февруари
18.02.2025,2,Иванка Копаранска,20447.0,2.0,12034.0,14263.0,4.6,15151.0,0.083,13893,0.64,0.246,0.114,0.41,0.00241,0.0025788448859137,0.0003,4.1679,29.85983,0.8767772040710423,0.8848667709358797,157.0,0.09,31.659992,1.6,2025-02-18 14:00:00,Февруари
18.02.2025,3,Димитър Цончев,19612.0,1.0,14871.0,17343.0,3.8,15120.0,0.081,13895,0.573,0.216,0.211,0.41,0.00252,0.0026665065131342,0.0003,4.1685,29.961008000000003,0.8822428385416666,0.8886776202208518,160.0,0.087,33.262416,1.5,2025-02-18 22:00:00,Февруари
19.02.2025,1,Георги Томов,5181.0,0.0,8596.0,10196.0,5.5,15311.0,0.079,14101,0.599,0.211,0.19,0.4,0.00249,0.0025149749804978,0.00031,4.37131,29.8079103,0.8768483328621794,0.8780307843766001,161.0,0.083,31.5057358,1.55,2025-02-19 06:00:00,Февруари
19.02.2025,2,Иванка Копаранска,22577.0,1.0,14176.0,17513.0,3.2,13326.0,0.082,12233,0.626,0.286,0.088,0.4,0.00248,0.0028568509278181,0.00032,3.91456,29.7045644,0.8723551855705861,0.8893424542751611,161.0,0.083,31.6238454,1.6,2025-02-19 14:00:00,Февруари
19.02.2025,3,Димитър Цончев,15500.0,0.0,15101.0,17908.0,1.9,11437.0,0.079,10533,0.528,0.298,0.174,0.39,0.00238,0.0027747272761796,0.00031,3.26523,25.1657494,0.8710606302991521,0.8895768786795809,134.0,0.087,25.936504,1.55,2025-02-19 22:00:00,Февруари
20.02.2025,1,Георги Томов,4541.0,0.0,9619.0,11922.0,4.0,16881.0,0.075,15615,0.595,0.228,0.177,0.41,0.0026,0.0025066918731988,0.00032,4.9968,35.3250072,0.878303514667151,0.8737624612072675,189.0,0.082,34.7351004,1.55,2025-02-20 06:00:00,Февруари
20.02.2025,2,Цвета Владова,19862.0,4.0,14308.0,17248.0,4.6,17086.0,0.084,15651,0.543,0.361,0.096,0.42,0.00268,0.0026428403169126,0.00031,4.85181,35.4194194,0.8856106529423139,0.8839435621882907,181.0,0.086,37.2888236,1.55,2025-02-20 14:00:00,Февруари
20.02.2025,3,Димитър Цончев,18100.0,0.0,14799.0,17816.0,4.1,17190.0,0.073,15935,0.635,0.314,0.051,0.41,0.00259,0.0028398893253843,0.00031,4.93985,38.3110776,0.8816317546745587,0.8921129186341274,202.0,0.082,41.166792,1.58,2025-02-20 22:00:00,Февруари
21.02.2025,1,Иванка Копаранска,5538.0,0.0,8566.0,10684.0,6.5,16851.0,0.071,15655,0.6,0.37,0.03,0.42,0.00261,0.0027095247524752,0.00031,4.85305,36.3351744,0.8825116674411001,0.8868384279802052,186.0,0.082,38.1451032,1.6,2025-02-21 06:00:00,Февруари
21.02.2025,2,Цвета Владова,19208.0,4.0,14201.0,16434.0,5.4,16663.0,0.08,15330,0.59,0.264,0.146,0.4,0.00255,0.0026615380626223,0.00031,4.7523,35.1318825,0.8797027378111244,0.8847721520640146,179.0,0.085,37.2610875,1.58,2025-02-21 14:00:00,Февруари
21.02.2025,3,Димитър Цончев,17600.0,1.0,14572.0,17426.0,5.6,16509.0,0.078,15221,0.617,0.24,0.143,0.39,0.00288,0.0027671533801984,0.00031,4.71851,35.2734536,0.8936460381604141,0.8891773113459728,179.0,0.086,38.1856404,1.58,2025-02-21 22:00:00,Февруари
22.02.2025,1,Иванка Копаранска,13675.0,0.0,13838.0,16579.0,5.5,16640.0,0.082,15276,0.613,0.255,0.132,0.4,0.00262,0.0028052052631578,0.00031,4.73556,36.565191600000006,0.8829699158283321,0.890740041974742,188.0,0.083,38.4270684,1.6,2025-02-22 06:00:00,Февруари
22.02.2025,2,Цвета Владова,20137.0,2.0,14633.0,18008.0,4.7,16655.0,0.074,15423,0.613,0.233,0.154,0.41,0.00261,0.0028447155222719,0.00031,4.78113,37.7368875,0.8825195811583295,0.8922884906007557,195.0,0.085,40.0207275,1.65,2025-02-22 14:00:00,Февруари
22.02.2025,3,Георги Томов,15500.0,0.0,14758.0,17221.0,4.5,16618.0,0.085,15205,0.609,0.227,0.164,0.4,0.00259,0.0027219681552121,0.00031,4.71355,35.9657172,0.8816215733335365,0.887407610381522,189.0,0.086,37.485882,1.55,2025-02-22 22:00:00,Февруари
23.02.2025,1,Иванка Копаранска,14395.0,0.0,14889.0,17090.0,4.5,17027.0,0.073,15784,0.604,0.312,0.084,0.41,0.00264,0.0026895340091231,0.00031,4.89304,36.5253168,0.8838675961179385,0.8859977247999936,188.0,0.084,38.3851632,1.6,2025-02-23 06:00:00,Февруари
23.02.2025,2,Цвета Владова,18950.0,0.0,13171.0,16479.0,4.9,17181.0,0.082,15772,0.53,0.28,0.19,0.41,0.00261,0.0027459838701496,0.00031,4.88932,37.003194,0.8825195811583295,0.8883619211850186,191.0,0.084,38.962701200000005,1.65,2025-02-23 14:00:00,Февруари
23.02.2025,3,Георги Томов,14244.0,1.0,13978.0,16253.0,5.2,17145.0,0.079,15791,0.516,0.266,0.218,0.41,0.00247,0.0024109468684693,0.00031,4.89521,32.31046,0.8757478848358947,0.8726367149676214,164.0,0.09,33.474532,1.55,2025-02-23 22:00:00,Февруари
24.02.2025,1,Иванка Копаранска,3950.0,0.0,11067.0,12677.0,6.0,16659.0,0.084,15260,0.539,0.341,0.12,0.4,0.00253,0.0027341561205766,0.0003,4.577999999999999,35.8129728,0.8827191350848641,0.8915391386162486,192.0,0.087,37.4432256,1.55,2025-02-24 06:00:00,Февруари
24.02.2025,2,Димитър Цончев,19800.0,5.0,13554.0,15993.0,6.2,16186.0,0.079,14907,0.532,0.299,0.169,0.4,0.00246,0.0025285204266452,0.00029,4.32303,32.6911872,0.8833501703148103,0.8865239859084514,173.0,0.088,34.8211632,1.68,2025-02-24 14:00:00,Февруари
24.02.2025,3,Георги Томов,19675.0,0.0,14612.0,17069.0,6.3,15995.0,0.074,14811,0.654,0.201,0.145,0.4,0.00243,0.0023613413003848,0.00031,4.59141,30.527856,0.8737183727508755,0.8700097440300583,160.0,0.091,31.720464,1.55,2025-02-24 22:00:00,Февруари
25.02.2025,1,Цвета Владова,4141.0,0.0,14148.0,16860.0,5.8,16331.0,0.066,15253,0.642,0.249,0.109,0.4,0.00249,0.0027601834917721,0.00033,5.03349,35.2690228,0.8688624224973055,0.8817874161395312,187.0,0.084,37.7527568,1.55,2025-02-25 06:00:00,Февруари
25.02.2025,2,Юлияна Цветкова,20700.0,7.0,14090.0,17785.0,5.2,16003.0,0.074,14819,0.497,0.373,0.13,0.39,0.00237,0.0026136200283419,0.00032,4.7420800000000005,34.3926352,0.8662797453680293,0.8788999126220131,176.0,0.083,34.5056096,1.6,2025-02-25 14:00:00,Февруари
25.02.2025,3,Георги Томов,20109.0,3.0,16799.0,19640.0,3.0,13820.0,0.071,12839,0.672,0.229,0.099,0.39,0.00237,0.002766868696939,0.00032,4.10848,30.462492,0.8662927118056141,0.8856482186644369,159.0,0.092,31.328724,1.55,2025-02-25 22:00:00,Февруари
26.02.2025,1,Цвета Владова,7338.0,2.0,15911.0,19142.0,3.6,16941.0,0.081,15569,0.713,0.209,0.078,0.42,0.00253,0.0025830047530348,0.00034,5.2934600000000005,34.371792,0.8670409132916886,0.8697805852882802,182.0,0.085,35.221095,1.65,2025-02-26 06:00:00,Февруари
26.02.2025,2,Юлияна Цветкова,23400.0,8.0,15385.0,18324.0,3.4,16966.0,0.073,15727,0.553,0.367,0.08,0.41,0.00254,0.0024236110510586,0.00036,5.661720000000001,32.640663,0.8597394531170885,0.852929773090885,170.0,0.087,33.323587,1.5,2025-02-26 14:00:00,Февруари
